X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9
477782.625690806,4431758.33921928,-105.26041516,40.03575657,28766,40.03575657,-105.26041516,1379277754,2013-09-15 14:42:34,ASU,Elmer's Two Mile Park is a raging river now and blocked off to public access.. #boulderflood #coflood… http://t.co/82cHTr3CRf
474933.008988675,4429227.50045816,-105.29371801,40.01287473,29100,40.01287473,-105.29371801,1379276456,2013-09-15 14:20:56,ASU,Electric company out working hard to get the power back on. #boulderflood #hope http://t.co/5GpmxIZ7DN
478711.224415418,4431572.81731877,-105.24952484,40.03410903,29216,40.03410903,-105.24952484,1379276180,2013-09-15 14:16:20,ASU,Unfortunately we had to CLOSE early today :( another flood warning was issued for Boulder. #staystrongboulder #boulderflood
476424.951232358,4430655.37919699,-105.27628852,40.02578243,29605,40.02578243,-105.27628852,1379274956,2013-09-15 13:55:56,ASU,"Hey, #boulderflood victims. Looking for people stories to tell. Are you dealing with flood issues and willing to be on the news?"
477783.010047194,4431377.35021166,-105.2603976,40.032324,29800,40.032324,-105.2603976,1379274420,2013-09-15 13:47:00,ASU,Updated 'Comprehensive Flooding Info' with Live Video from around #Boulder http://t.co/jw5H5NyngA #boulderflood
482333.199484236,4434949.49045269,-105.20716419,40.06461537,29971,40.06461537,-105.20716419,1379273847,2013-09-15 13:37:27,ASU,Please help spread the word: Tomorrow 1pm-5pm free community #acupuncture for #boulderflood victims at the @alfalfasmarket community room!
479526.689563774,4431037.92366271,-105.23995,40.02931,30031,40.02931,-105.23995,1379273676,2013-09-15 13:34:36,ASU,Can anyone confirm or deny that the third Flatiron slipped 45 feet? #boulderflood
478966.438106987,4428506.11693445,-105.2464341,40.00648542,30718,40.00648542,-105.2464341,1379271743,2013-09-15 13:02:23,ASU,"Oh hey flood waters, I missed you too. #boulderflood"
476841.762244841,4428971.32995376,-105.27134364,40.01062124,30918,40.01062124,-105.27134364,1379271294,2013-09-15 12:54:54,ASU,The fact that @madz_dahl and I can see Boulder Creek overflowing from our dorm room 😱😰 #run #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,30980,40.02931,-105.23995,1379271206,2013-09-15 12:53:26,ASU,100 W Arapahoe in Boulder is in pretty bad shape! http://t.co/CUAIDuOlWi #boulderflood #coloradoflood #cowx #coflood
476152.481210042,4429171.55359316,-105.27942717,40.012406,31001,40.012406,-105.27942717,1379271167,2013-09-15 12:52:47,ASU,"Sign up to volunteer &amp; help the community rebuild #boulderflood https://t.co/sLavxPdiCB"
476578.73719766,4429866.77348404,-105.27445777,40.01868164,31226,40.01868164,-105.27445777,1379270524,2013-09-15 12:42:04,ASU,"Wait, they are working with the heavy equipment on Twomile! Hooray &amp; commendations! #boulderflood"
479526.689563774,4431037.92366271,-105.23995,40.02931,31241,40.02931,-105.23995,1379270482,2013-09-15 12:41:22,ASU,Is there a sun dance? As in the opposite of rain dance. Or do I just twirl in the opposite direction? #boulderflood #stillraining
479526.689563774,4431037.92366271,-105.23995,40.02931,31375,40.02931,-105.23995,1379270219,2013-09-15 12:36:59,ASU,Is it really worth getting out today? “@dailycamera: RT @303amanda eastbound 36 just past Interlocken #boulderflood http://t.co/9JjicbRzGw”
479526.689563774,4431037.92366271,-105.23995,40.02931,31419,40.02931,-105.23995,1379270084,2013-09-15 12:34:44,ASU,".@caligater is the most amazing person ever. Thank you for providing shelter (and hot water!!) for our family! &lt;3 #boulderflood"
477916.084560053,4430243.54106059,-105.25879929,40.02211225,31518,40.02211225,-105.25879929,1379269852,2013-09-15 12:30:52,ASU,This rain just won't stop #BoulderFlood
477914.988345606,4437868.4617977,-105.25907215,40.09080988,31760,40.09080988,-105.25907215,1379269390,2013-09-15 12:23:10,ASU,The lake valley ex-parking lot. #longmontflood #boulderflood @ Lake Valley Lake http://t.co/c4V0yHOfGA
475730.439980793,4433162.69880762,-105.28452164,40.04835277,31772,40.04835277,-105.28452164,1379269368,2013-09-15 12:22:48,ASU,"Wonderland Lake (1220 ft from my house) about to flood over &amp; breach. Possibly being evac’d. Pics soon. #COflood"
475937.782363192,4429994.13467184,-105.28197332,40.01981109,31914,40.01981109,-105.28197332,1379269081,2013-09-15 12:18:01,ASU,#irony #BigThompson Flood book from previous residents found while cleaning flooded basement #boulderflood http://t.co/8WTPAM3P8o
479450.203255295,4431595.7307412,-105.2408641,40.0343338,32198,40.0343338,-105.2408641,1379268664,2013-09-15 12:11:04,ASU,A sample of people's possessions destroyed by the #boulderflood just across from our house. We were very lucky. http://t.co/nxJ5HV5583
475935.569236519,4428077.5200705,-105.2819282,40.00254295,32237,40.00254295,-105.2819282,1379268609,2013-09-15 12:10:09,ASU,#cabinfever #boulderflood #needsunshine
475731.311869688,4433165.4053492,-105.28451152,40.04837718,32342,40.04837718,-105.28451152,1379268416,2013-09-15 12:06:56,ASU,"Presumed death toll of #COflood now up to 6 persons. ~500 missing. @BoulderCounty in state of emergency. Thoughts &amp; prayers."
479452.52153865,4431594.85873607,-105.2408369,40.034326,32392,40.034326,-105.2408369,1379268340,2013-09-15 12:05:40,ASU,Just some of a lot of people's destroyed possessions. This is just across the street from our place. We were very lucky. #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,32469,40.02931,-105.23995,1379268242,2013-09-15 12:04:02,ASU,"100 year flood, 500 year flood, and now it’s been called a 1000 year flood. #boulderflood #coloradoflood"
475719.515710561,4433173.95839458,-105.28465013,40.0484539,32513,40.0484539,-105.28465013,1379268182,2013-09-15 12:03:02,ASU,"Presumed death toll of #COflood now up to 6 persons. Thoughts &amp; prayers."
479526.689563774,4431037.92366271,-105.23995,40.02931,33081,40.02931,-105.23995,1379267165,2013-09-15 11:46:05,ASU,"If anyone needs help today, bailing, heavy lifting, whatever, just ask. #boulderflood"
479526.689563774,4431037.92366271,-105.23995,40.02931,33182,40.02931,-105.23995,1379266911,2013-09-15 11:41:51,ASU,Volunteer efforts have been POSTPONED today due to weather concerns. Check http://t.co/HXWajhBSnO for more info! #boulderflood #CUBoulder
479526.689563774,4431037.92366271,-105.23995,40.02931,33200,40.02931,-105.23995,1379266862,2013-09-15 11:41:02,ASU,Volunteer efforts have been POSTPONED today due to weather concerns. Check http://t.co/yTyjnvQoXN for more info! #boulderflood #CUBoulder
476151.269533452,4429166.99896027,-105.2794412,40.01236493,33811,40.01236493,-105.2794412,1379264773,2013-09-15 11:06:13,ASU,Missing @jwarnz even more than normal during this storm #partnerincrime #boulderflood
479609.905244451,4427577.6525196,-105.238866,39.998136,34180,39.998136,-105.238866,1379263661,2013-09-15 10:47:41,ASU,Detailed article about the #boulderflood from NCAR. Science! https://t.co/030rtYKULq
479526.689563774,4431037.92366271,-105.23995,40.02931,34214,40.02931,-105.23995,1379263591,2013-09-15 10:46:31,ASU,Stream next to house flowing crazy after 30min of rain. Crossing fingers that round 3 isn’t bad. #BoulderFlood http://t.co/cuPGQGQwl7
477816.253238846,4429007.83055675,-105.25992695,40.01097627,34217,40.01097627,-105.25992695,1379263584,2013-09-15 10:46:24,ASU,Another flash flood warning?!?!? You have got to be kidding me. #boulderflood
478128.565077465,4430443.01724506,-105.256316,40.023915,34377,40.023915,-105.256316,1379263235,2013-09-15 10:40:35,ASU,Seriously? We are having another downpour #boulderflood http://t.co/nXAtzCwIeu
475787.16731921,4429611.34769384,-105.283724,40.016358,34839,40.016358,-105.283724,1379261602,2013-09-15 10:13:22,ASU,Here we go again with the rain. #boulderflood http://t.co/TInMWSAnku
479241.899463907,4428489.59171041,-105.24320623,40.00634335,34855,40.00634335,-105.24320623,1379261562,2013-09-15 10:12:42,ASU,"I miss my easy coast rain at time, but at this point I think we're all over it. GO AWAY! #boulder #boulderflood #coflood #rainraingoaway"
479814.866692137,4428804.75014857,-105.23650308,40.00919673,34881,40.00919673,-105.23650308,1379261453,2013-09-15 10:10:53,ASU,My Internet and cable better be working or this is going to be a loooooong day stuck inside #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,35345,40.02931,-105.23995,1379259831,2013-09-15 09:43:51,ASU,I guess we wouldn’t be from Boulder if we weren’t ripping up carpet. #fb #boulderflood http://t.co/wlE5MVxN3t
475193.255857576,4432849.36410094,-105.29080719,40.04551411,35561,40.04551411,-105.29080719,1379258834,2013-09-15 09:27:14,ASU,Back in the boulder hood and it's raining. Flash flood warning for everywhere on the radio. #boulderflood
476995.404872399,4429425.08498459,-105.26955952,40.01471363,35647,40.01471363,-105.26955952,1379258519,2013-09-15 09:21:59,ASU,So excited to get back into the @LilYogaStudio after the #boulderflood closure.
485450.754225102,4425631.1608956,-105.17039835,39.98071936,36660,39.98071936,-105.17039835,1379253890,2013-09-15 08:04:50,ASU,2 more inches of rain... I think I'll stay in bed all day and read while I try to remember the time when I liked rain. #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,36739,40.02931,-105.23995,1379253162,2013-09-15 07:52:42,ASU,the safeway on 30th and iris is almost entirely out of dairy products and cleaning supplies. did get cookies. #boulderflood
476862.755073437,4428937.91750733,-105.27109648,40.01032078,37037,40.01032078,-105.27109648,1379249966,2013-09-15 06:59:26,ASU,"Before, during, and after. #boulderflood #Boulder http://t.co/2FUfyiTLho"
476702.701213692,4429016.4088193,-105.27297461,40.01102356,37049,40.01102356,-105.27297461,1379249834,2013-09-15 06:57:14,ASU,Before and after. #boulderflood #Boulder http://t.co/DtDQhJg6hN
476580.984018539,4429262.08877966,-105.27440962,40.01323369,37154,40.01323369,-105.27440962,1379248838,2013-09-15 06:40:38,ASU,Broadway Bridge right now. No more rain please! #boulderflood #Boulder http://t.co/aRWTgte02m
478115.461905443,4426401.30158247,-105.25633333,39.9875,37642,39.9875,-105.25633333,1379228496,2013-09-15 01:01:36,ASU,A house a block over from mine. #wegotlucky #boulderflood @ Fat Kid Castle http://t.co/5UlZ8N8bh5
479526.689563774,4431037.92366271,-105.23995,40.02931,37737,40.02931,-105.23995,1379226538,2013-09-15 00:28:58,ASU,"#NationalGuard, @RedCross, @YMCABV staff and evacuees unloading more cots at the Y's emergency shelter #boulderflood http://t.co/zDXFVigrbG"
477193.916918797,4429257.9873079,-105.26722758,40.01321352,37979,40.01321352,-105.26722758,1379222788,2013-09-14 23:26:28,ASU,"What's usually a lazy creek, is now a raging river. #Boulder #BoulderFlood #Colorado @ Boulder Creek Path http://t.co/LaDzxFGgPX"
475931.071118558,4428075.97264771,-105.28198084,40.00252888,38088,40.00252888,-105.28198084,1379221634,2013-09-14 23:07:14,ASU,#floodlife #fatkidflooddays #cookies #muffins #bacon #macncheese #pizza #chips #beer #weed #whiskey #boulderflood http://t.co/PBvEinjbU7
479526.689563774,4431037.92366271,-105.23995,40.02931,38252,40.02931,-105.23995,1379220520,2013-09-14 22:48:40,ASU,"I was panicked until 4 amazing Monarch High guys came over and got things under control.Thanks Parker,Chay,Riley, Ben #boulderflood"
478521.340726857,4424124.50557001,-105.25150411,39.96699705,38738,39.96699705,-105.25150411,1379217523,2013-09-14 21:58:43,ASU,"With the power out, forgive me if I twerk while nobody can watch me. #boulderflood"
478657.505861922,4431536.14198095,-105.25015326,40.03377724,39382,40.03377724,-105.25015326,1379214537,2013-09-14 21:08:57,ASU,Flood Life...... Chinchilla is runnin free! #boulderflood #budlightlime http://t.co/LrgHAZ1upg
479526.689563774,4431037.92366271,-105.23995,40.02931,39421,40.02931,-105.23995,1379214316,2013-09-14 21:05:16,ASU,My sentiments exactly! “@sonyacaprio: And the rain comes again in #boulder. Please give us a break! #boulderflood :-(”
476250.143592714,4428169.4559278,-105.27824619,40.00338017,39565,40.00338017,-105.27824619,1379213773,2013-09-14 20:56:13,ASU,I feel like an ass hole for that last tweet #boulderflood #prayforboulder
478489.523277602,4424118.37654374,-105.25187647,39.96694102,39911,39.96694102,-105.25187647,1379212119,2013-09-14 20:28:39,ASU,Power out for the third time today on Shanahan Ridge in S.Boulder. #boulderflood
475968.131289469,4434401.64382154,-105.28178109,40.05952199,39961,40.05952199,-105.28178109,1379211903,2013-09-14 20:25:03,ASU,My wife is using the restroom @ProtosPizza cause we have no water at home. Any assholes want to comment on this? #boulderflood
478233.181444945,4429546.68318503,-105.25505992,40.01584202,40143,40.01584202,-105.25505992,1379211252,2013-09-14 20:14:12,ASU,"Thankful to @HomeDepot for championing #boulderflood by extended hours, outside staffing &amp; need supplies @BoulderOEM http://t.co/O4zeREE76a"
480238.247549783,4429399.46660034,-105.2315606,40.01456497,40231,40.01456497,-105.2315606,1379210940,2013-09-14 20:09:00,ASU,Big props to @mitchellbyars for his excellent coverage of #boulderflood
476014.435259726,4429917.78086627,-105.28107225,40.01912535,40273,40.01912535,-105.28107225,1379210726,2013-09-14 20:05:26,ASU,In need of @twitter detox post #boulderflood - 100% my source of news
475964.487058696,4434397.62299195,-105.28182367,40.05948566,40447,40.05948566,-105.28182367,1379209566,2013-09-14 19:46:06,ASU,"Satisfying our need for red wine, clam pizza, restrooms and Internet connection @ProtosPizza N. Boulder with@keatsdaughter #boulderflood"
482334.722603692,4437328.81641863,-105.20721129,40.08605224,41193,40.08605224,-105.20721129,1379206230,2013-09-14 18:50:30,ASU,High waters at coot lake #boulderflood @ Coot lake http://t.co/H1IJ8rbK5H
479154.346086053,4426717.43267701,-105.24417514,39.99037453,41400,39.99037453,-105.24417514,1379205185,2013-09-14 18:33:05,ASU,"@mitchellbyars: 100-150 miles of road destroyed, 20-30 vehicles, $150 million in damage. #boulderflood"
476262.558323218,4431439.2756347,-105.27822036,40.03284051,41433,40.03284051,-105.27822036,1379205007,2013-09-14 18:30:07,ASU,Just saw a Blackhawk and 2 Chinooks. #boulderflood #nationalguard
479526.689563774,4431037.92366271,-105.23995,40.02931,42162,40.02931,-105.23995,1379202726,2013-09-14 17:52:06,ASU,"My room, two nights ago. Probably don't ask about the painting of the horse. #coflood http://t.co/fHtLriWIpr"
473877.218463538,4430790.42846538,-105.30615181,40.02692414,43044,40.02692414,-105.30615181,1379200482,2013-09-14 17:14:42,ASU,New road damage from the #BoulderFlood http://t.co/XE5bbjyXEZ
476394.139668048,4428685.35411626,-105.27657795,40.00803229,43094,40.00803229,-105.27657795,1379200331,2013-09-14 17:12:11,ASU,Praying for my amazing city in the wake of this disaster #boulderflood #staystrong @ Fox Theatre http://t.co/epDU5Z16Df
480289.94960423,4431915.34929829,-105.23103123,40.0372335,43752,40.0372335,-105.23103123,1379198379,2013-09-14 16:39:39,ASU,CH-47 Flood Relief for #boulderflood @ Boulder Municipal Airport http://t.co/YgFGnOV5Z8
485130.239325661,4423273.37577213,-105.17409825,39.95947059,44210,39.95947059,-105.17409825,1379197013,2013-09-14 16:16:53,ASU,Boulder OEM: Number of unaccounted for now at 230 #boulderflood
482907.974092394,4434727.69204375,-105.20041846,40.0626289,44703,40.0626289,-105.20041846,1379195589,2013-09-14 15:53:09,ASU,Shit River #boulderflood @ Twin Lakes Open Space http://t.co/9GqxEGgQtG
482907.974092394,4434727.69204375,-105.20041846,40.0626289,44764,40.0626289,-105.20041846,1379195428,2013-09-14 15:50:28,ASU,Twin Lakes Dog Park #boulderflood @ Twin Lakes Open Space http://t.co/78h1tSYABy
477893.227919807,4430639.32660626,-105.25908063,40.02567755,44800,40.02567755,-105.25908063,1379195307,2013-09-14 15:48:27,ASU,@enterprisecares #boulderflood http://t.co/PsLT0yY51s
476343.19405784,4433638.30862146,-105.27735553,40.05265525,45015,40.05265525,-105.27735553,1379194713,2013-09-14 15:38:33,ASU,"Free carpet. Minor cat barf &amp; flood stains. Cut in many conveniently small pieces #boulderflood http://t.co/7Fv2fllUiS"
479764.369850742,4426852.04781182,-105.23703389,39.99160221,45067,39.99160221,-105.23703389,1379194536,2013-09-14 15:35:36,ASU,"Trying to pay it forward... #COFlood #Boulder @ Boulder, Colorado http://t.co/rH6YidF41j"
476522.144819271,4429343.52837622,-105.275102,40.0139658,45149,40.0139658,-105.275102,1379194270,2013-09-14 15:31:10,ASU,Some interesting meteorological context for this week's deluge and the resulting #boulderflood from @AtmosNews http://t.co/csbGxKlSUL
479526.689563774,4431037.92366271,-105.23995,40.02931,45265,40.02931,-105.23995,1379193865,2013-09-14 15:24:25,ASU,Is anybody in South Boulder by the rec center able to help me move things out of the basement? Thank you very much!! #boulderflood
476065.192634374,4429415.33717493,-105.28045893,40.01459994,45309,40.01459994,-105.28045893,1379193642,2013-09-14 15:20:42,ASU,Emily is skeptical of the flood #boulderflood #notimpressed @ Boulder Creek http://t.co/VC9ulMF5jP
